Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Return,MA_5,MA_20,RSI,MACD_diff,Volume_Change,국내총생산,기준금리,실업률,소비자물가지수(CPI),근원 소비자물가지수,개인소비지출,소비자심리지수,신규 실업수당청구건수,10년 국채 수익률,경기선행지수,UpdatedAt
2019-01-18 00:00:00-05:00,37.40397730943639,37.49422298571699,37.042998228056234,37.242488861083984,135004000,0.0,0.0,AAPL,0.006159249009417778,36.605553436279294,36.46650562286377,47.112771741183046,-0.05590480645914431,0.1317787345914987,21111.6,2.4,4.0,252.561,260.766,14084.6,91.2,225000.0,2.71,1.0,2026-04-01 21:48:42
2019-01-22 00:00:00-05:00,37.1451202112431,37.22111371203419,36.24504783922982,36.40653991699219,121576000,0.0,0.0,AAPL,-0.02244610845451067,36.7622932434082,36.46650562286377,47.112771741183046,-0.05590480645914431,-0.09946371959349354,21111.6,2.4,4.0,252.561,260.766,14084.6,91.2,225000.0,2.71,1.0,2026-04-01 21:48:42
2019-01-23 00:00:00-05:00,36.60840409054777,36.84351614102213,36.02656509052752,36.55378341674805,92522400,0.0,0.0,AAPL,0.004044424438344851,36.80266799926758,36.46650562286377,48.54460690147284,-0.05590480645914431,-0.23897479765743235,21111.6,2.4,4.0,252.561,260.766,14084.6,91.2,225000.0,2.71,1.0,2026-04-01 21:48:42
2019-01-24 00:00:00-05:00,36.598908937659715,36.6867774572087,36.03606917947976,36.26405334472656,101766000,0.0,0.0,AAPL,-0.007926130893710415,36.69627456665039,36.46650562286377,45.91071240935327,-0.05590480645914431,0.09990661720837335,21111.6,2.4,4.0,252.561,260.766,14084.6,91.2,225000.0,2.71,1.0,2026-04-01 21:48:42
2019-01-25 00:00:00-05:00,36.924261855530716,37.553600900151864,36.64878130027886,37.465728759765625,134142000,0.0,0.0,AAPL,0.03313682018984254,36.78651885986328,36.46650562286377,56.46197428460868,-0.05590480645914431,0.3181416190083133,21111.6,2.4,4.0,252.561,260.766,14084.6,91.2,225000.0,2.71,1.0,2026-04-01 21:48:42
2019-01-28 00:00:00-05:00,36.99787570546437,37.12611994377185,36.492033900729126,37.118995666503906,104768400,0.0,0.0,AAPL,-0.009254673664164104,36.761820220947264,36.46650562286377,53.23508619845511,-0.05590480645914431,-0.21897392315605846,21111.6,2.4,4.0,252.561,260.766,14084.6,91.2,225000.0,2.71,1.0,2026-04-01 21:48:42
2019-01-29 00:00:00-05:00,37.10711458583651,37.55358854813063,36.59889568941856,36.73426055908203,166348800,0.0,0.0,AAPL,-0.010364911563840007,36.82736434936523,36.46650562286377,49.831894234521634,-0.05590480645914431,0.5877764669499581,21111.6,2.4,4.0,252.561,260.766,14084.6,91.2,225000.0,2.71,1.0,2026-04-01 21:48:42
2019-01-30 00:00:00-05:00,38.76952042341593,39.45822714683114,38.052312966631995,39.24449157714844,244439200,0.0,0.0,AAPL,0.06833487267367322,37.36550598144531,36.46650562286377,65.38184357808183,-0.05590480645914431,0.4694377116035704,21111.6,2.4,4.0,252.561,260.766,14084.6,91.2,225000.0,2.71,1.0,2026-04-01 21:48:42
2019-01-31 00:00:00-05:00,39.448740356323015,40.13507372055917,39.08063688443312,39.5271110534668,162958400,0.0,0.0,AAPL,0.00720150688569321,38.01811752319336,36.56767520904541,66.63572382754235,-0.05590480645914431,-0.33333769706331884,21111.6,2.4,4.0,252.561,260.766,14084.6,91.2,225000.0,2.71,1.0,2026-04-01 21:48:42
2019-02-01 00:00:00-05:00,39.65059867839811,40.13031699712782,39.405985168485806,39.546104431152344,130672400,0.0,0.0,AAPL,0.0004805152003104496,38.4341926574707,36.85657653808594,66.72295699738564,-0.05590480645914431,-0.1981241838407839,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-04 00:00:00-05:00,39.757463103861134,40.76677685151774,39.72658881786463,40.66940689086914,125982000,0.0,0.0,AAPL,0.028404882753303884,39.14427490234375,37.12956619262695,71.47335345671422,-0.05590480645914431,-0.03589434341146258,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-05 00:00:00-05:00,41.05175152470589,41.5789697254178,40.93063520109331,41.365230560302734,144406400,0.0,0.0,AAPL,0.01710926523469447,40.07046890258789,37.44126510620117,73.95373116047357,-0.05590480645914431,0.14624628915241855,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-06 00:00:00-05:00,41.476863882454516,41.69535385122478,41.049392646908444,41.37949752807617,112958400,0.0,0.0,AAPL,0.00034490241152251855,40.49747009277344,37.720192527771,74.00364221766567,-0.05590480645914431,-0.21777428147228928,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-07 00:00:00-05:00,40.942510130722376,41.30823993167424,40.453290444539384,40.59578323364258,126966800,0.0,0.0,AAPL,-0.01893967644004957,40.711204528808594,37.92953586578369,66.46871122034194,-0.05590480645914431,0.12401379622940834,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-08 00:00:00-05:00,40.304814408336355,40.70311587039723,40.16886530680823,40.643489837646484,95280000,0.1825,0.0,AAPL,0.0011751615612227706,40.93068161010742,38.13544635772705,66.6910384699213,-0.05590480645914431,-0.24956760349949747,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-11 00:00:00-05:00,40.79613104681893,40.83429258000177,40.366822896722226,40.409751892089844,83973600,0.0,0.0,AAPL,-0.00575093198173493,40.87875061035156,38.347599792480466,64.43674001509183,-0.05590480645914431,-0.11866498740554154,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-12 00:00:00-05:00,40.56955984328428,40.78421213565277,40.474155993899046,40.75797653198242,89134000,0.0,0.0,AAPL,0.00861734169569961,40.7572998046875,38.604356575012204,66.26620496742339,-0.05590480645914431,0.0614526470223975,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-13 00:00:00-05:00,40.877229955507104,41.13719862995303,40.52662853099256,40.58863830566406,89960800,0.0,0.0,AAPL,-0.004154726037134848,40.59912796020508,38.81619300842285,64.52780535716826,-0.05590480645914431,0.009275921646060947,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-14 00:00:00-05:00,40.476534988953155,40.84621345605926,40.39782819422876,40.73650360107422,87342800,0.0,0.0,AAPL,0.0036430218303116213,40.627272033691405,39.01321716308594,65.38180534428409,-0.05590480645914431,-0.029101564236867605,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-15 00:00:00-05:00,40.843836724374356,40.95116286674207,40.486080490292245,40.645877838134766,98507200,0.0,0.0,AAPL,-0.0022246819174011057,40.627749633789065,39.19478569030762,64.35910151598519,-0.05590480645914431,0.12782278562171134,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-19 00:00:00-05:00,40.4765339806188,40.88914507060669,40.42406278544301,40.76750564575195,75891200,0.0,0.0,AAPL,0.0029923774337350384,40.699300384521486,39.371036529541016,65.14705102630924,-0.05590480645914431,-0.22958727889941044,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-20 00:00:00-05:00,40.82951887269788,41.33753378782997,40.781818778905716,41.02986145019531,104457600,0.0,0.0,AAPL,0.0064354146835250425,40.75367736816406,39.602202606201175,66.8495306016652,-0.05590480645914431,0.37641254849047057,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-21 00:00:00-05:00,40.97501351487574,41.1109589873407,40.617257291473365,40.798519134521484,68998800,0.0,0.0,AAPL,-0.005638388907421632,40.79565353393555,39.814439392089845,63.886079913236806,-0.07592735426288577,-0.3394563918757467,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-22 00:00:00-05:00,40.922542033388446,41.26121748586465,40.874841931781916,41.25406265258789,75652800,0.0,0.0,AAPL,0.011165687572247007,40.899165344238284,40.06393985748291,66.9893063699699,-0.06467374425410954,0.09643645976451753,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-25 00:00:00-05:00,41.53788728893703,41.94572738329007,41.48779981174876,41.55458068847656,87493600,0.0,0.0,AAPL,0.007284568271964442,41.08090591430664,40.268382453918456,68.88856551482058,-0.04415273684016496,0.15651502654230898,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-26 00:00:00-05:00,41.430558762837144,41.809779499488094,41.30176447990518,41.57843017578125,68280800,0.0,0.0,AAPL,0.0005739316077686407,41.2430908203125,40.49135417938233,69.04079980890984,-0.036454556793999005,-0.21959091865004987,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-27 00:00:00-05:00,41.311296503110974,41.738217238147755,41.19681191554491,41.707210540771484,111341600,0.0,0.0,AAPL,0.0030972878111508173,41.378560638427736,40.7400016784668,69.89734935215793,-0.030417497055998943,0.6306428747173436,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-02-28 00:00:00-05:00,41.57603864043286,41.71675519338844,41.24213069934181,41.2969856262207,112861600,0.0,0.0,AAPL,-0.009835827168296452,41.47825393676758,40.84262638092041,63.838342765802324,-0.06006679809022375,0.013651680953030931,21111.6,2.4,3.8,253.319,261.186,14117.4,93.8,232000.0,2.68,1.1,2026-04-01 21:48:42
2019-03-01 00:00:00-05:00,41.566491627202,41.77398901650412,41.234971094746605,41.73106002807617,103544800,0.0,0.0,AAPL,0.010511043246213658,41.57365341186524,40.95282382965088,67.0892550825076,-0.05651123902442068,-0.08255066382188447,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-04 00:00:00-05:00,41.902783144722314,42.39410097599845,41.4925558286642,41.94094467163086,109744800,0.0,0.0,AAPL,0.005029458715246626,41.650926208496095,41.0725658416748,68.56098148808682,-0.04650837129627561,0.059877463667900255,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-05 00:00:00-05:00,41.962415400636054,41.97672506553204,41.62850744949889,41.864627838134766,78949600,0.0,0.0,AAPL,-0.0018196260025520328,41.7081657409668,41.13232688903808,67.38106411248728,-0.05114752991965965,-0.280607372741123,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-06 00:00:00-05:00,41.65951913111731,41.85509427950601,41.4854121219237,41.62374496459961,83241600,0.0,0.0,AAPL,-0.005753852021962436,41.69147262573242,41.14525260925293,63.65721181125558,-0.07510647928835334,0.054363796650014784,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-07 00:00:00-05:00,41.468717309443846,41.60466642807359,41.0274867951546,41.1419677734375,99185600,0.0,0.0,AAPL,-0.0115745757997473,41.66046905517578,41.133376121520996,56.88574119204172,-0.12512086121259536,0.1915388459616345,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-08 00:00:00-05:00,40.62202508642293,41.27791144259841,40.42644995336146,41.239749908447266,95997600,0.0,0.0,AAPL,0.002376700491046879,41.56220703125,41.16557445526123,57.865394218414224,-0.15157314894764373,-0.03214176251391332,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-11 00:00:00-04:00,41.85508454688193,42.72085192885243,41.82169411946825,42.66838073730469,128044000,0.0,0.0,AAPL,0.03464208274853742,41.70769424438477,41.26681900024414,68.96200219773947,-0.07659337948244005,0.3338250122919739,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-12 00:00:00-04:00,42.930745544199205,43.5675511663907,42.780486770223504,43.14778518676758,129870400,0.0,0.0,AAPL,0.011235590410951568,41.964325714111325,41.403720664978025,71.65929835080256,-0.0023713632051290956,0.014263846802661684,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-13 00:00:00-04:00,43.46737934842093,43.71780942231808,43.15016840672244,43.33858871459961,124130000,0.0,0.0,AAPL,0.004422093208402922,42.30729446411133,41.53275127410889,72.6770267986996,0.04907243553711216,-0.044200988061944835,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-14 00:00:00-04:00,43.86090735580744,43.9086110924784,43.5413127001033,43.82036209106445,94318000,0.0,0.0,AAPL,0.01111649896210265,42.84297332763672,41.69433746337891,75.1077043307237,0.10199968985306729,-0.24016756626117775,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-15 00:00:00-04:00,44.08749085728255,44.67898009371108,43.82275112158004,44.39038848876953,156171600,0.0,0.0,AAPL,0.013008253937301761,43.47310104370117,41.87703170776367,77.64206245521488,0.15848183496874024,0.655798469009097,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-18 00:00:00-04:00,44.31406458834656,44.931789362919865,44.311677218092875,44.843544006347656,104879200,0.0,0.0,AAPL,0.010208415222425327,43.90813369750977,42.086915016174316,79.43463386923501,0.20641159069122683,-0.32843615612569765,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-19 00:00:00-04:00,44.92225754761337,45.07490005613711,44.34269057791804,44.48817825317383,126585600,0.0,0.0,AAPL,-0.007924568877150429,44.176212310791016,42.27294864654541,74.39714628858117,0.19439992502000936,0.20696572819014647,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-20 00:00:00-04:00,44.41663055512888,45.194156478384144,44.058874300168924,44.87694549560547,124140800,0.0,0.0,AAPL,0.008738664015847997,44.483883666992185,42.46530284881592,76.17705723085724,0.1924935616373442,-0.01931341321603719,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-21 00:00:00-04:00,45.32054841838831,46.82550865122841,45.27046095796305,46.529762268066406,204136800,0.0,0.0,AAPL,0.03682997481686412,45.02576370239258,42.751865005493165,81.92897245701596,0.2772508968674079,0.6443973294839409,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-22 00:00:00-04:00,46.589404449121496,47.149890713415324,45.50182599858827,45.56622314453125,169630800,0.0,0.0,AAPL,-0.020708017332734974,45.26093063354492,42.96747303009033,71.14474106444746,0.24428260799138024,-0.1690337068083756,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-25 00:00:00-04:00,45.67593565660519,45.7880329159187,44.5048828613594,45.015281677246094,175381200,0.0,0.0,AAPL,-0.012091005777187802,45.29527816772461,43.14050807952881,65.81055643312459,0.16502867987200043,0.033899504099491384,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-26 00:00:00-04:00,45.711711607654806,46.002686995822316,44.023101591485734,44.550193786621094,199202000,0.0,0.0,AAPL,-0.010331777860674518,45.307681274414065,43.2890962600708,61.611051319772166,0.06602127259920865,0.13582299585132263,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-27 00:00:00-04:00,45.01766283557475,45.25855074113513,44.49295438071244,44.95088195800781,119393600,0.0,0.0,AAPL,0.008994083691439503,45.32246856689453,43.45127983093262,63.75682988340163,0.014924229004617873,-0.40064055581771263,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-28 00:00:00-04:00,45.06536443379383,45.21085213029726,44.726688932272815,45.0105094909668,83121600,0.0,0.0,AAPL,0.001326504183270183,45.01861801147461,43.63695602416992,64.07860824869447,-0.025264643856737434,-0.30380187882767584,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-03-29 00:00:00-04:00,45.2752403790673,45.33486641281112,44.96756800695002,45.30385971069336,94256000,0.0,0.0,AAPL,0.006517371677062123,44.96614532470703,43.81559600830078,65.6923920865789,-0.04153650041999457,0.13395314815884207,21111.6,2.41,3.8,254.277,261.567,14248.6,98.4,216000.0,2.57,1.2,2026-04-01 21:48:42
2019-04-01 00:00:00-04:00,45.70693049851085,45.71646906225277,44.92940835895731,45.61153030395508,111448000,0.0,0.0,AAPL,0.006791266687352415,45.08539505004883,43.99912528991699,67.3491932027693,-0.04095607403774615,0.18239687659141057,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-02 00:00:00-04:00,45.575759013975,46.37952050705975,45.56622044887009,46.27457809448242,91062800,0.0,0.0,AAPL,0.014536845970937406,45.43027191162109,44.21962280273438,70.63984419252226,-0.007070700417439513,-0.18291221017873804,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-03 00:00:00-04:00,46.09091773138408,46.86605606321849,46.06706586546028,46.59177780151367,93087200,0.0,0.0,AAPL,0.006854729315599606,45.75845108032227,44.46802444458008,72.08906613891624,0.02385814046149104,0.02223081214282896,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-04 00:00:00-04:00,46.45821474988475,46.83505168659805,46.06468441762447,46.67287063598633,76457200,0.0,0.0,AAPL,0.0017404966777212483,46.09092330932617,44.74456958770752,72.46328278110457,0.036190376403231195,-0.17864969619883297,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-05 00:00:00-04:00,46.85413161266641,47.00916146750853,46.730108456649496,46.98530960083008,74106400,0.0,0.0,AAPL,0.006694230729464623,46.42721328735352,45.03184757232666,73.91444576315305,0.050901628845489766,-0.030746613791768462,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-08 00:00:00-04:00,46.84698843466468,47.75568873619926,46.827907664431976,47.72468566894531,103526800,0.0,0.0,AAPL,0.015736324276602653,46.84984436035156,45.28466281890869,77.00303048388287,0.09346292799823086,0.39700214826249836,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-09 00:00:00-04:00,47.77714095718664,48.3805560125003,47.51716873376691,47.581565856933594,143072800,0.0,0.0,AAPL,-0.0029988633765868355,47.1112419128418,45.50635185241699,75.1482297640868,0.09471711693631102,0.3819880456075142,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-10 00:00:00-04:00,47.38599150967466,47.87731299886768,47.266739463025445,47.848690032958984,86781200,0.0,0.0,AAPL,0.005614026592327237,47.36262435913086,45.73185691833496,76.29588465540006,0.0959799962299388,-0.39344725202833797,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-11 00:00:00-04:00,47.903557536883895,47.93933170184318,47.328761691309175,47.45039749145508,83603200,0.0,0.0,AAPL,-0.008324000954457844,47.51812973022461,45.91335868835449,71.02889232544986,0.05449802204656984,-0.03662083492738055,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-12 00:00:00-04:00,47.51003081940437,47.73422532565795,46.79690566698891,47.43132400512695,111042800,0.0,0.0,AAPL,-0.0004019668398259624,47.60733261108398,46.065405464172365,70.77691249563894,0.01247561760204996,0.32821231723187627,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-15 00:00:00-04:00,47.362151350453125,47.66505261953051,47.22620224726255,47.51717758178711,70146400,0.0,0.0,AAPL,0.0018100607238136224,47.56583099365234,46.199087142944336,71.27095567642885,-0.021014868605482073,-0.3682940271679028,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-16 00:00:00-04:00,47.57203723861774,48.027577378944855,47.35738132962048,47.521949768066406,102785600,0.0,0.0,AAPL,0.00010043076045684884,47.553907775878905,46.350775718688965,71.30000020841383,-0.052528614902159765,0.4653011416123991,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-17 00:00:00-04:00,47.591124371572185,48.50698322510941,47.369317222193914,48.447357177734375,115627200,0.0,0.0,AAPL,0.019473262654088774,47.673641204833984,46.52929630279541,76.30306045036392,-0.022278863739940258,0.12493578867078647,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-18 00:00:00-04:00,48.44496176516435,48.69062074842897,48.30186145878901,48.621456146240234,96783200,0.0,0.0,AAPL,0.0035935699829230394,47.90785293579101,46.6338809967041,77.11144880936092,-0.0027986623539835165,-0.1629720342618346,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-22 00:00:00-04:00,48.37579748500796,48.87904139023964,48.258929140631615,48.781253814697266,77758000,0.0,0.0,AAPL,0.0032865669011723497,48.17783889770508,46.794632530212404,77.85807311914871,0.008003912685863757,-0.19657543871250382,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-23 00:00:00-04:00,48.757390726408396,49.54922607406308,48.630983846339284,49.48482894897461,93292000,0.0,0.0,AAPL,0.014423063764412047,48.57136917114258,47.01810989379883,80.82403626190192,0.04748559578081779,0.19977365672985425,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
2019-04-24 00:00:00-04:00,49.456212209442604,49.723335647068595,49.38227651790569,49.408512115478516,70162400,0.0,0.0,AAPL,-0.001542226882804587,48.948681640625,47.2610258102417,79.57882679606027,0.05299398043825154,-0.2479269390730181,21397.938,2.42,3.7,255.233,261.997,14290.0,97.2,196000.0,2.53,1.4,2026-04-01 21:48:42
