Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Return,MA_5,MA_20,RSI,MACD_diff,Volume_Change,국내총생산,기준금리,실업률,소비자물가지수(CPI),근원 소비자물가지수,개인소비지출,소비자심리지수,신규 실업수당청구건수,10년 국채 수익률,경기선행지수,UpdatedAt,Target_1D,Target_20D,Return_1D,Return_20D,Predicted_Return_GB_1D,Predicted_Return_GB_20D,Predicted_Return_Dense_LSTM,예측종가_GB_1D,예측종가_GB_20D,예측종가_Dense_LSTM
2025-05-15,210.11643191755599,212.11849916658366,208.71199985896817,210.6144561767578,45029500,0.0,0.0,AAPL,-0.0041445071103577424,208.32752685546876,204.06832427978514,55.190826722123795,1.5962251311863271,-0.0871004626382137,30485.729,4.33,4.3,320.62,326.893,20755.0,52.2,228000,4.42,1.72,2026-06-27 22:06:48,210.42520141601562,195.67373657226562,-0.0008985839062412496,-0.0709387184322866,0.022535448047810963,0.020154437613226883,2.126829,215.36074731204712,214.85927209421595,658.5553702100115
2025-05-16,211.52086084946143,211.73003772257164,208.94109887256835,210.42520141601562,54737900,0.0,0.0,AAPL,-0.0008985839062412015,210.9152587890625,204.79235076904297,54.979672293809436,1.5556588967106202,0.21560088386502185,30485.729,4.33,4.3,320.62,326.893,20755.0,52.2,228000,4.42,1.72,2026-06-27 22:06:48,207.9550018310547,197.6359405517578,-0.011739086232724065,-0.06077818045649931,0.012397104096000143,0.020261315220841163,2.1365402,213.03386454239174,214.6886927523145,660.0070979652737
2025-05-19,207.0884445111699,208.65223273202483,203.45285841572866,207.9550018310547,46140500,0.0,0.0,AAPL,-0.011739086232724016,210.5148498535156,205.58286361694337,52.17387493658984,1.2988671627681545,-0.15706484903512918,30485.729,4.33,4.3,320.62,326.893,20755.0,52.2,228000,4.42,1.72,2026-06-27 22:06:48,206.04258728027344,194.86692810058594,-0.009196290225973599,-0.06293704703049975,0.02233096642885878,0.028968521544080077,2.1197536,212.59883799565722,213.9791507817968,648.7683654271859
2025-05-20,206.84938410987283,207.64622592622177,204.2198167548668,206.04258728027344,42496600,0.0,0.0,AAPL,-0.009196290225973569,209.30564575195314,205.9504837036133,50.04453268611103,0.9526470785614325,-0.07897400331595883,30485.729,4.33,4.3,320.62,326.893,20755.0,52.2,228000,4.42,1.72,2026-06-27 22:06:48,201.2914276123047,195.80320739746094,-0.023059114771772363,-0.049695453828116534,0.02196590098249285,0.03469035358261445,2.1117117,210.56849835064855,213.19027748610281,641.1451378817401
2025-05-21,204.3592586621154,206.22186440009241,199.91689108628387,201.2914276123047,59211800,0.0,0.0,AAPL,-0.02305911477177236,207.26573486328124,205.83882369995118,45.11796809595353,0.38519110889440555,0.3933302899526079,30485.729,4.33,4.3,320.62,326.893,20755.0,52.2,228000,4.42,1.72,2026-06-27 22:06:48,200.5643310546875,200.20574951171875,-0.003612158581425556,-0.0053935635186461925,0.02074952213197445,0.06061225272730266,2.100121,205.46812854452293,213.49215449458126,624.0277861425056
2025-05-22,199.91690559460176,201.94883789272,198.91088686006037,200.5643310546875,46742400,0.0,0.0,AAPL,-0.0036121585814256063,205.25570983886718,205.50330047607423,44.397649433687526,-0.03525586981717038,-0.21058978109093118,30485.729,4.33,4.3,320.62,326.893,20755.0,52.2,228000,4.42,1.72,2026-06-27 22:06:48,194.49838256835938,200.70375061035156,-0.03024440315199483,0.0006951363431917873,0.043126720727184445,0.057867434573554526,2.1161726,209.21401294791755,212.17047435978338,624.9930633646727
2025-05-23,192.9046989896,196.91877297523902,192.6955373289648,194.49838256835938,78432900,0.0,0.0,AAPL,-0.030244403151994836,202.07034606933593,204.81921768188477,38.82818385660155,-0.6821526379554768,0.677981875128363,30485.729,4.33,4.3,320.62,326.893,20755.0,52.2,228000,4.42,1.72,2026-06-27 22:06:48,199.4188690185547,199.50851440429688,0.025298341226390065,0.025759246785389663,0.02032540839726595,0.0658892494857102,2.1184914,198.45164162666896,207.31373502197312,606.5415355334917
2025-05-27,197.51641281084125,199.94677348688452,196.64984031499387,199.4188690185547,56288500,0.0,0.0,AAPL,0.025298341226390075,200.36311950683594,204.33838577270507,44.86959929712507,-0.7343889743320868,-0.2823356015141605,30485.729,4.33,4.3,320.62,326.893,20755.0,52.2,228000,4.42,1.72,2026-06-27 22:06:48,199.62803649902344,200.76353454589844,0.0010488851004830854,0.006742920235991496,0.0444814804656862,0.057793842404557476,2.151705,208.28931554529274,210.94405170710812,628.5094518899677
2025-05-28,199.79736291846774,201.9289060786693,199.11008702875665,199.62803649902344,45339700,0.0,0.0,AAPL,0.0010488851004830657,199.08020935058593,203.8147933959961,45.11773551441942,-0.710156906621838,-0.1945122005382982,30485.729,4.33,4.3,320.62,326.893,20755.0,52.2,228000,4.42,1.72,2026-06-27 22:06:48,199.15988159179688,200.20574951171875,-0.0023451360612308215,0.002893947277281058,0.04433433914648041,0.057793842404557476,2.1167672,208.4784135723171,211.16530777997923,622.194109981454
2025-05-29,202.77554227533128,203.0046291598645,197.72556941325453,199.15988159179688,51396800,0.0,0.0,AAPL,-0.002345136061230768,198.65390014648438,203.20363235473633,44.633518295983684,-0.6808727508940061,0.13359373793827478,30485.729,4.33,4.3,320.62,326.893,20755.0,52.2,228000,4.42,1.72,2026-06-27 22:06:48,200.05633544921875,200.28543090820312,0.004501176894949503,0.005651486169856258,0.03300367539069153,0.05698166516569802,2.078834,205.73288967470108,210.5083432791007,613.1802262038836
2025-05-30,198.5821728136608,201.1619498266407,196.00241099917397,200.05633544921875,70819900,0.0,0.0,AAPL,0.0045011768949494435,198.55230102539062,202.59650955200195,45.832343932164676,-0.561319177994331,0.3779048501073996,30485.729,4.33,4.3,320.62,326.893,20755.0,52.2,228000,4.42,1.72,2026-06-27 22:06:48,200.9029541015625,204.3592529296875,0.004231901231434139,0.021508528939144643,0.030732399584721404,0.052465781208363156,2.0684407,206.20454668969919,210.55244737424437,613.8609971309634
2025-06-02,199.48856723355908,201.3312628058232,199.32919584599733,200.9029541015625,35423300,0.0,0.0,AAPL,0.004231901231434243,199.83321533203124,202.42812271118163,46.9995123711525,-0.39335468547899066,-0.4998114936620921,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,202.46678161621094,206.99880981445312,0.007783994623881317,0.03034229008802422,0.020178875560593213,0.06597665038924998,2.052759,204.9569498121335,214.15785806648884,613.3082876215631
2025-06-03,200.55437033168948,202.96480586317466,200.16591202699755,202.46678161621094,46381600,0.0,0.0,AAPL,0.007783994623881352,200.4427978515625,202.65922927856445,49.17788382740937,-0.15718501371248506,0.3093528835540449,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,202.0185546875,211.6005401611328,-0.002213829474311401,0.045112380766912735,0.013658054330932203,0.06129510639124972,2.0792212,205.23208391973412,214.8770045360705,623.4400160937003
2025-06-04,202.10819540070028,205.42503857555045,201.30139858491114,202.0185546875,43604000,0.0,0.0,AAPL,-0.0022138294743113685,200.9209014892578,202.88682556152344,48.56179885422012,-0.018692418998744742,-0.05988581678941651,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,199.8372039794922,212.70614624023438,-0.010797774052893888,0.05290400958103516,0.01265544641253413,0.060863869092358885,2.1373534,204.57518968068524,214.31418555422755,633.8036035043187
2025-06-05,202.69585814733983,203.94091870107042,199.35908978394463,199.8372039794922,55126100,0.0,0.0,AAPL,-0.010797774052893838,201.05636596679688,203.11775970458984,45.56980832055032,-0.05924324142284121,0.2642441060453169,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,203.11419677734375,209.12037658691406,0.01639831188885057,0.04645367540457851,0.0134758975727481,0.06533152102953506,2.1886642,202.53018967154418,212.89287247376188,637.2137377421932
2025-06-06,202.19783403313102,204.8871617909174,201.2515910514923,203.11419677734375,46607700,0.0,0.0,AAPL,0.01639831188885066,201.66793823242188,203.45086898803712,50.5035269519464,0.13858449024610886,-0.1545257146796164,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,200.65394592285156,209.1801300048828,-0.012112648419101616,0.029864644243398762,0.01634889632624289,0.055448625915313944,2.2059228,206.43488972284462,214.37659989254016,651.1684429882007
2025-06-09,203.58233063284266,205.18596915505242,199.22960401477,200.65394592285156,72862600,0.0,0.0,AAPL,-0.012112648419101646,201.61813659667968,203.60923919677734,47.05503510167683,0.10899947614025685,0.5633167910023451,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,201.869140625,210.30564880371094,0.00605617146754573,0.04810123636726442,0.012699749987118883,0.06387249459877786,2.191704,203.20220087000064,213.47021400003237,640.4280088015694
2025-06-10,199.8073282051838,203.54250994980842,199.77744796710627,201.869140625,54672600,0.0,0.0,AAPL,0.006056171467545779,201.4986083984375,203.2048439025879,48.91065487167939,0.17273737108554466,-0.24964796754439178,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,197.9945068359375,211.57066345214844,-0.019193789486923962,0.048058473905976375,0.016317370566937623,0.057800756871542305,2.2066786,205.1631141986074,213.53732974213284,647.3294590809382
2025-06-11,202.69585666840098,203.69190510411792,197.62597377823997,197.9945068359375,60989900,0.0,0.0,AAPL,-0.019193789486923962,200.693798828125,202.50013885498046,43.65671760327735,-0.03358765526755958,0.1155478246873205,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,198.41285705566406,210.32559204101562,0.002112938517396427,0.06227993595446528,0.010890488107702073,0.07562601969287466,2.1959252,200.15076365802463,212.96804330899312,632.7756409365102
2025-06-12,198.29333609984755,198.890956077424,196.58013147350607,198.41285705566406,43904600,0.0,0.0,AAPL,0.0021129385173963566,200.40892944335937,201.84623260498046,44.35178460363806,-0.1243222265769699,-0.2801332679673192,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,195.67373657226562,207.7956085205078,-0.013805156198269886,0.047289029572370155,0.018711098009072894,0.07192931906244755,2.2106128,202.12537947029278,212.6845587569127,637.02685336797
2025-06-13,198.94077463318544,199.57824510364554,194.92670015226577,195.67373657226562,51447300,0.0,0.0,AAPL,-0.01380515619826983,198.92083740234375,201.09919662475585,40.80260306421539,-0.3390695322084225,0.1717974881903035,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,197.6359405517578,208.28369140625,0.010027937391421523,0.06444377796877868,0.010557444617781716,0.07026927651205019,2.182501,197.7395512092817,209.42358847360825,622.7318775094245
2025-06-16,196.52037110088898,197.90487790098294,195.78328974313985,197.6359405517578,43020700,0.0,0.0,AAPL,0.010027937391421604,198.317236328125,200.45973358154296,44.244684134630496,-0.3194878564515724,-0.1637909083664254,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,194.86692810058594,209.3295440673828,-0.014010672570188282,0.059167393759348264,0.018711098009072894,0.0722563279004595,2.1861932,201.33392600553708,211.91638787718136,629.7062953495588
2025-06-17,196.4207613301707,197.6060614779548,194.43863454049264,194.86692810058594,38856200,0.0,0.0,AAPL,-0.014010672570188287,196.9167938232422,199.80532989501953,40.65240429688423,-0.45526682083781145,-0.09680223706262336,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,195.80320739746094,209.19009399414062,0.004804711122616525,0.07350229222149687,0.012203733428906662,0.07052558958325038,2.16719,197.2450321452354,208.61003309515664,617.1806006104525
2025-06-18,195.16573699325735,196.7893008408277,194.2991796996429,195.80320739746094,45394700,0.0,0.0,AAPL,0.004804711122616601,196.47853393554686,199.2933609008789,42.356616693569485,-0.44380435865378254,0.16827430371472252,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,200.20574951171875,210.3455047607422,0.022484525012509585,0.07426996501524022,0.01679288280047135,0.0720295776539768,2.1975675,199.09130771124288,209.90682972959408,626.0939651097215
2025-06-20,197.45666110928434,200.90298042554332,196.08210930882012,200.20574951171875,96813500,0.0,0.0,AAPL,0.022484525012509637,196.8371124267578,199.23907699584962,49.67458813974263,-0.11843438895532765,1.1327049192967462,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,200.70375061035156,211.640380859375,0.0024874465386103346,0.05711440043826983,0.034043881249216264,0.05691217866073867,2.179453,207.02153027350604,211.5998948968368,636.5447501045419
2025-06-23,200.83324176458547,201.50059236215068,198.1737943867686,200.70375061035156,55814300,0.0,0.0,AAPL,0.0024874465386104383,197.843115234375,199.2460479736328,50.4410226449714,0.13772154362596423,-0.4234863939429935,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,199.50851440429688,213.5527801513672,-0.005955226060399499,0.06401987756552129,0.019198970686038645,0.055448625915313944,2.1552935,204.55705603489773,211.83249779774542,633.2792326337221
2025-06-24,201.78945874554142,202.63610603642124,199.4089034764897,199.50851440429688,54064000,0.0,0.0,AAPL,-0.005955226060399554,198.2176300048828,199.49655456542968,48.5306760234752,0.22869499704725604,-0.031359346977387514,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,200.76353454589844,213.30377197265625,0.006290559304443063,0.06914620967205329,0.01265544641253413,0.0545893066471906,2.2067468,202.03338371718476,210.39954587583847,639.7732934575833
2025-06-25,200.65396860223956,202.8651975026319,199.82724651799433,200.76353454589844,39525700,0.0,0.0,AAPL,0.006290559304443111,199.3969512939453,199.56378784179688,50.64439109839625,0.3672146875959241,-0.26890907073098547,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,200.20574951171875,212.91531372070312,-0.0027783184602787865,0.06052782046446067,0.016317370566937623,0.05073697579350066,2.2193804,204.03946753541206,210.9496691383713,646.3341838801716
2025-06-26,200.63404307360597,201.8392684520338,198.67184150130464,200.20574951171875,50799100,0.0,0.0,AAPL,-0.0027783184602787614,200.27745971679687,199.59267349243163,49.668106518612056,0.4117480595529788,0.2852169601044383,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,200.28543090820312,213.0348358154297,0.0003979975434207546,0.06407950987921057,0.011139152621535307,0.047435085003936374,2.2141097,202.43587191123862,209.70252625808394,643.4832333319791
2025-06-27,201.09222774816857,202.41697405518968,199.20969672208463,200.28543090820312,73188600,0.0,0.0,AAPL,0.0003979975434207361,200.29339599609375,199.64895095825196,49.816931915042886,0.4347812761398602,0.4407459974684591,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,204.3592529296875,213.20419311523438,0.020340081667505467,0.06450175705966506,0.012277846642645984,0.04285480891397048,2.2123995,202.74450471365034,208.8686247780264,643.3968146472762
2025-06-30,201.211736268348,206.57048164253425,198.4726031076903,204.3592529296875,91912800,0.0,0.0,AAPL,0.02034008166750545,201.02449645996094,199.86409683227538,56.84303437867767,0.6970369417650786,0.2558349251112879,30485.729,4.33,4.1,321.435,327.658,20868.4,60.7,246000,4.38,1.72,2026-06-27 22:06:48,206.99880981445312,210.43516540527344,0.012916258240941014,0.029731526165230383,0.012624071839720757,0.029421455906524705,2.1990993,206.93909881978354,210.37179967884862,653.7655434642511
2025-07-01,205.85334490237685,209.35943993298892,205.32544040497007,206.99880981445312,78788900,0.0,0.0,AAPL,0.012916258240941003,202.52255554199218,200.16888961791992,60.68399865818576,1.0023645900826308,-0.14278642365372396,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,211.6005401611328,208.2239227294922,0.022230709204582026,0.00591845390868292,0.015086314690131757,0.01945300868391277,2.1753206,210.1216589997967,211.02555945933332,657.2875902174565
2025-07-02,208.08449026524102,212.49697770796604,207.31752868499885,211.6005401611328,67941800,0.0,0.0,AAPL,0.022230709204581922,204.68995666503906,200.625577545166,66.31294641198377,1.441619877540048,-0.137672946316042,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,212.70614624023438,206.74978637695312,0.005224968132215771,-0.022924108702585832,0.013577399297327476,0.01549617812384946,2.2260203,214.47352518643066,214.87953982257247,682.6276457003769
2025-07-03,211.31166931275297,213.8017903991559,210.97301649264048,212.70614624023438,34955800,0.0,0.0,AAPL,0.005224968132215846,207.19003601074218,201.15995712280272,67.51628409020422,1.7153917001136159,-0.48550376940263573,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,209.12037658691406,201.58029174804688,-0.01685785632762335,-0.05230622005450537,0.011848236976441783,0.01549617812384946,2.2771091,215.22633906723436,216.0022785704106,697.0612572794198
2025-07-07,211.83958469799765,215.37555986284275,207.97492690746134,209.12037658691406,50229000,0.0,0.0,AAPL,-0.016857856327623377,208.95702514648437,201.62411575317384,60.02703871736622,1.5677877575129873,0.43692892166679065,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,209.1801300048828,202.5464630126953,0.00028573694703497933,-0.03143602589815784,0.005032828055615587,0.026801882262245624,2.3385987,210.17284348520158,214.725196298833,698.1690233095796
2025-07-08,209.26978591644843,210.59451698338924,207.6262968509882,209.1801300048828,42848900,0.0,0.0,AAPL,0.0002857369470350424,209.92120056152345,201.9274124145508,60.106452746512495,1.3928867516542018,-0.14692906488283664,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,210.30564880371094,202.1181640625,0.005380620036911979,-0.033760213946792975,0.015251862316420912,0.018664651446835826,2.3562055,212.37051654704828,213.08440422102777,702.0514951590812
2025-07-09,208.7020103462271,210.4949004226829,206.4011410808137,210.30564880371094,48749400,0.0,0.0,AAPL,0.005380620036911976,210.582568359375,202.40999755859374,61.651883772938326,1.2748850612397056,0.13770481856010308,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,211.57066345214844,212.40733337402344,0.006015124442131381,0.009993476553138666,0.01304082038312464,0.018664651446835826,2.3116612,213.04820699531663,214.23093043593286,696.4610664194843
2025-07-10,209.67816220166208,212.63642743345136,209.2000631819418,211.57066345214844,44443600,0.0,0.0,AAPL,0.00601512444213137,210.57659301757812,202.89507369995118,63.36946664018241,1.2047291813198209,-0.08832518964335967,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,210.32559204101562,219.16053771972656,-0.005884896283904758,0.03587394463738943,0.013834327997743352,0.018664651446835826,2.2914522,214.49760140504563,215.5195561418586,696.3747192048504
2025-07-11,209.73792710960444,211.29176024279,209.03072603053,210.32559204101562,39765800,0.0,0.0,AAPL,-0.005884896283904761,210.10048217773436,203.5116279602051,60.497404721288746,1.005306165844161,-0.10525249979749618,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,207.7956085205078,228.44371032714844,-0.012028890521389522,0.08614319403698431,0.012431822490655506,0.0190483487106355,2.282783,212.94032246651153,214.33194726098372,690.4532846347865
2025-07-14,209.10042946873696,210.07656782568804,206.719874444485,207.7956085205078,38840100,0.0,0.0,AAPL,-0.012028890521389557,209.8355285644531,203.98076553344725,55.03869512589523,0.6510237129890359,-0.02327879735853422,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,208.28369140625,226.53909301757812,0.0023488604461726027,0.09020154290325379,0.010899261936636949,0.0249937905030734,2.258729,210.06042728705572,212.98920842732807,677.1495716140635
2025-07-15,208.39325734338402,211.05270487364396,208.09443976951917,208.28369140625,42296300,0.0,0.0,AAPL,0.0023488604461725515,209.65624084472657,204.61126327514648,55.866040249433134,0.4093725690759631,0.08898535276685693,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,209.3295440673828,229.0021209716797,0.0050212892525172016,0.09947216426570393,0.014079441469935162,0.029226548341182337,2.256004,211.21620944854635,214.3711047818147,678.1725521566113
2025-07-16,209.4689902412225,211.5606828488181,207.8155461810567,209.3295440673828,47490500,0.0,0.0,AAPL,0.005021289252517214,209.46101989746094,205.19594345092773,57.663758843247095,0.2856468209712548,0.12280506805559832,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,209.19009399414062,232.6717529296875,-0.0006661748290881423,0.11150938567367667,0.013237893768719056,0.03243803135461035,2.2416968,212.1006263344012,216.11978238128688,678.582920384004
2025-07-17,209.7379236663323,210.96305897069354,208.761785269157,209.19009399414062,48068100,0.0,0.0,AAPL,-0.0006661748290881508,208.9849060058594,205.91210174560547,57.32844467869476,0.16602603621751344,0.012162432486497288,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,210.3455047607422,232.12330627441406,0.0055232575526923625,0.10962857677627791,0.01290303372420623,0.03322638859168729,2.240668,211.8892808317169,216.14072534672152,677.91565573954
2025-07-18,210.0367321724359,210.95309492429405,208.87135730762196,210.3455047607422,48974600,0.0,0.0,AAPL,0.005523257552692451,208.9888885498047,206.63921661376952,59.43329414103953,0.13750546901426075,0.01885866094145605,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,211.640380859375,230.9366455078125,0.006155948519582918,0.0978919933206642,0.013237893768719056,0.03227971594639793,2.2530193,213.13003620749245,217.13539790502062,684.2579935723043
2025-07-21,211.26189276464606,214.92734394651046,210.79374875413163,211.640380859375,51377400,0.0,0.0,AAPL,0.00615594851958301,209.75784301757812,207.21094818115233,61.71266104958282,0.17616679742332275,0.04906216691917842,31098.027,4.33,4.3,322.169,328.682,21007.3,61.7,228000,4.39,1.72,2026-06-27 22:06:48,213.5527801513672,230.23863220214844,0.009036079429770475,0.0878766673318883,0.01304082038312464,0.029077922567398107,2.2529812,214.4003450519782,217.79444346613855,688.4621771150269
